================ Training Loss (Thu Apr 25 10:07:15 2024) ================
(epoch: 1, iters: 100, time: 0.417, data: 0.285) D_A: 0.411 G_A: 0.250 cycle_A: 2.438 idt_A: 1.030 D_B: 0.327 G_B: 0.375 cycle_B: 2.329 idt_B: 1.091 
(epoch: 2, iters: 7, time: 0.421, data: 0.001) D_A: 0.266 G_A: 0.438 cycle_A: 2.614 idt_A: 2.850 D_B: 0.277 G_B: 0.285 cycle_B: 5.922 idt_B: 1.290 
(epoch: 2, iters: 107, time: 0.422, data: 0.000) D_A: 0.218 G_A: 0.446 cycle_A: 2.390 idt_A: 1.249 D_B: 0.187 G_B: 0.422 cycle_B: 2.643 idt_B: 1.114 
(epoch: 3, iters: 14, time: 0.990, data: 0.001) D_A: 0.145 G_A: 0.419 cycle_A: 1.588 idt_A: 1.250 D_B: 0.175 G_B: 0.785 cycle_B: 2.695 idt_B: 0.698 
(epoch: 3, iters: 114, time: 0.421, data: 0.001) D_A: 0.173 G_A: 0.596 cycle_A: 2.017 idt_A: 1.424 D_B: 0.164 G_B: 0.453 cycle_B: 2.872 idt_B: 0.814 
(epoch: 4, iters: 21, time: 0.421, data: 0.001) D_A: 0.540 G_A: 1.210 cycle_A: 2.481 idt_A: 0.981 D_B: 0.282 G_B: 0.210 cycle_B: 2.382 idt_B: 1.176 
================ Training Loss (Thu Apr 25 10:33:13 2024) ================
(epoch: 1, iters: 100, time: 0.419, data: 0.190) D_A: 0.314 G_A: 0.376 cycle_A: 2.482 idt_A: 1.631 D_B: 0.230 G_B: 0.411 cycle_B: 3.660 idt_B: 0.967 
(epoch: 2, iters: 7, time: 0.420, data: 0.001) D_A: 0.295 G_A: 0.343 cycle_A: 1.548 idt_A: 2.216 D_B: 0.254 G_B: 0.436 cycle_B: 4.858 idt_B: 0.736 
(epoch: 2, iters: 107, time: 0.441, data: 0.000) D_A: 0.400 G_A: 0.134 cycle_A: 3.275 idt_A: 2.403 D_B: 0.236 G_B: 0.663 cycle_B: 4.962 idt_B: 1.106 
(epoch: 3, iters: 14, time: 1.101, data: 0.001) D_A: 0.397 G_A: 1.043 cycle_A: 2.539 idt_A: 0.897 D_B: 0.282 G_B: 0.440 cycle_B: 2.110 idt_B: 1.009 
(epoch: 3, iters: 114, time: 0.440, data: 0.002) D_A: 0.283 G_A: 0.478 cycle_A: 2.112 idt_A: 0.987 D_B: 0.134 G_B: 0.286 cycle_B: 2.207 idt_B: 0.937 
(epoch: 4, iters: 21, time: 0.427, data: 0.002) D_A: 0.170 G_A: 0.519 cycle_A: 1.669 idt_A: 0.952 D_B: 0.237 G_B: 0.266 cycle_B: 2.124 idt_B: 0.904 
(epoch: 4, iters: 121, time: 0.488, data: 0.002) D_A: 0.136 G_A: 0.163 cycle_A: 1.443 idt_A: 1.677 D_B: 0.097 G_B: 0.704 cycle_B: 3.296 idt_B: 0.668 
(epoch: 5, iters: 28, time: 1.385, data: 0.002) D_A: 0.225 G_A: 0.220 cycle_A: 2.020 idt_A: 1.419 D_B: 0.212 G_B: 0.398 cycle_B: 2.877 idt_B: 0.816 
(epoch: 5, iters: 128, time: 0.443, data: 0.001) D_A: 0.314 G_A: 0.833 cycle_A: 2.817 idt_A: 0.776 D_B: 0.147 G_B: 0.386 cycle_B: 2.333 idt_B: 1.224 
(epoch: 6, iters: 35, time: 0.438, data: 0.001) D_A: 0.286 G_A: 0.369 cycle_A: 2.020 idt_A: 2.020 D_B: 0.419 G_B: 0.283 cycle_B: 3.757 idt_B: 1.038 
(epoch: 6, iters: 135, time: 0.429, data: 0.001) D_A: 0.238 G_A: 0.754 cycle_A: 2.351 idt_A: 1.270 D_B: 0.353 G_B: 0.253 cycle_B: 2.597 idt_B: 0.973 
(epoch: 7, iters: 42, time: 0.820, data: 0.001) D_A: 0.205 G_A: 0.742 cycle_A: 1.538 idt_A: 2.528 D_B: 0.071 G_B: 0.509 cycle_B: 4.843 idt_B: 0.621 
(epoch: 7, iters: 142, time: 0.424, data: 0.001) D_A: 0.062 G_A: 0.736 cycle_A: 1.973 idt_A: 0.834 D_B: 0.115 G_B: 0.436 cycle_B: 1.953 idt_B: 0.949 
(epoch: 8, iters: 49, time: 0.425, data: 0.001) D_A: 0.189 G_A: 0.436 cycle_A: 1.814 idt_A: 0.686 D_B: 0.123 G_B: 0.533 cycle_B: 1.643 idt_B: 0.628 
(epoch: 8, iters: 149, time: 0.426, data: 0.001) D_A: 0.102 G_A: 0.682 cycle_A: 2.627 idt_A: 1.229 D_B: 0.145 G_B: 0.386 cycle_B: 2.541 idt_B: 1.261 
(epoch: 9, iters: 56, time: 1.412, data: 0.001) D_A: 0.130 G_A: 0.680 cycle_A: 2.107 idt_A: 1.111 D_B: 0.152 G_B: 0.665 cycle_B: 2.234 idt_B: 0.968 
(epoch: 9, iters: 156, time: 0.426, data: 0.002) D_A: 0.157 G_A: 0.297 cycle_A: 1.958 idt_A: 0.816 D_B: 0.425 G_B: 1.003 cycle_B: 1.737 idt_B: 0.909 
(epoch: 10, iters: 63, time: 0.423, data: 0.001) D_A: 0.188 G_A: 0.541 cycle_A: 1.349 idt_A: 1.909 D_B: 0.124 G_B: 0.358 cycle_B: 3.278 idt_B: 0.642 
(epoch: 10, iters: 163, time: 0.425, data: 0.001) D_A: 0.381 G_A: 0.281 cycle_A: 1.574 idt_A: 1.231 D_B: 0.216 G_B: 0.720 cycle_B: 2.337 idt_B: 0.639 
(epoch: 11, iters: 70, time: 2.249, data: 0.001) D_A: 0.322 G_A: 0.598 cycle_A: 1.206 idt_A: 0.971 D_B: 0.362 G_B: 0.099 cycle_B: 2.389 idt_B: 0.606 
(epoch: 11, iters: 170, time: 0.425, data: 0.002) D_A: 0.100 G_A: 0.169 cycle_A: 2.241 idt_A: 0.763 D_B: 0.111 G_B: 0.470 cycle_B: 1.646 idt_B: 0.873 
(epoch: 12, iters: 77, time: 0.425, data: 0.002) D_A: 0.110 G_A: 0.697 cycle_A: 1.818 idt_A: 0.960 D_B: 0.566 G_B: 1.129 cycle_B: 1.987 idt_B: 0.845 
(epoch: 12, iters: 177, time: 0.426, data: 0.002) D_A: 0.315 G_A: 0.884 cycle_A: 1.288 idt_A: 0.778 D_B: 0.319 G_B: 0.119 cycle_B: 1.737 idt_B: 0.629 
(epoch: 13, iters: 84, time: 1.027, data: 0.001) D_A: 0.381 G_A: 0.736 cycle_A: 1.433 idt_A: 1.283 D_B: 0.064 G_B: 0.161 cycle_B: 2.315 idt_B: 0.749 
(epoch: 13, iters: 184, time: 0.425, data: 0.001) D_A: 0.053 G_A: 0.684 cycle_A: 1.679 idt_A: 0.967 D_B: 0.345 G_B: 0.118 cycle_B: 1.891 idt_B: 0.822 
(epoch: 14, iters: 91, time: 0.426, data: 0.001) D_A: 0.072 G_A: 0.236 cycle_A: 3.897 idt_A: 1.456 D_B: 0.399 G_B: 0.296 cycle_B: 3.205 idt_B: 1.593 
(epoch: 14, iters: 191, time: 0.426, data: 0.001) D_A: 0.183 G_A: 0.713 cycle_A: 1.959 idt_A: 1.327 D_B: 0.450 G_B: 1.168 cycle_B: 2.999 idt_B: 0.906 
(epoch: 15, iters: 98, time: 1.123, data: 0.001) D_A: 0.268 G_A: 0.711 cycle_A: 1.462 idt_A: 0.835 D_B: 0.137 G_B: 0.437 cycle_B: 1.990 idt_B: 0.672 
(epoch: 16, iters: 5, time: 0.461, data: 0.001) D_A: 0.107 G_A: 0.560 cycle_A: 1.696 idt_A: 1.241 D_B: 0.197 G_B: 1.418 cycle_B: 2.697 idt_B: 0.783 
(epoch: 16, iters: 105, time: 0.425, data: 0.000) D_A: 0.034 G_A: 0.699 cycle_A: 1.104 idt_A: 1.670 D_B: 0.187 G_B: 0.459 cycle_B: 3.458 idt_B: 0.587 
(epoch: 17, iters: 12, time: 0.425, data: 0.002) D_A: 0.346 G_A: 0.146 cycle_A: 1.159 idt_A: 1.092 D_B: 0.061 G_B: 0.575 cycle_B: 2.241 idt_B: 0.473 
